setname	parent	year	source_file
m4mayhem	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4mayhema	m4mayhem	199?	src/mame/barcrest/mpu4mdm.cpp
m4themob	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4themoba	m4themob	199?	src/mame/barcrest/mpu4mdm.cpp
m4themobb	m4themob	199?	src/mame/barcrest/mpu4mdm.cpp
m4nudbon	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4nudbona	m4nudbon	199?	src/mame/barcrest/mpu4mdm.cpp
m4nudgem	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4smshgb	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4smshgba	m4smshgb	199?	src/mame/barcrest/mpu4mdm.cpp
m4smshgbb	m4smshgb	199?	src/mame/barcrest/mpu4mdm.cpp
m4smshgbc	m4smshgb	199?	src/mame/barcrest/mpu4mdm.cpp
m4snklad	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4excam	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4excamd	m4excam	199?	src/mame/barcrest/mpu4mdm.cpp
m4front	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4safar	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4snowbl	0	199?	src/mame/barcrest/mpu4mdm.cpp
m4ewshft	0	199?	src/mame/barcrest/mpu4mdm.cpp
mrflea	0	1982	src/mame/pacific/mrflea.cpp
sharkatt	0	1980	src/mame/pacific/thief.cpp
thief	0	1981	src/mame/pacific/thief.cpp
natodef	0	1982	src/mame/pacific/thief.cpp
natodefa	natodef	1982	src/mame/pacific/thief.cpp
qxjl	0	199?	src/mame/hominn/hominn_980924.cpp
unkhomin	0	199?	src/mame/hominn/hominn_mcs51.cpp
wink	0	1985	src/mame/midcoin/wink.cpp
winka	wink	1985	src/mame/midcoin/wink.cpp
24cdjuke	0	1988	src/mame/midcoin/24cdjuke.cpp
wallc	0	1984	src/mame/midcoin/wallc.cpp
wallca	wallc	1984	src/mame/midcoin/wallc.cpp
brkblast	wallc	1984	src/mame/midcoin/wallc.cpp
sidampkr	0	1984	src/mame/midcoin/wallc.cpp
sidampkra	sidampkr	1984	src/mame/midcoin/wallc.cpp
unkitpkr	0	198?	src/mame/midcoin/wallc.cpp
sralslot	0	1996	src/mame/gaelco/sralslot.cpp
sralslota	sralslot	1995	src/mame/gaelco/sralslot.cpp
sralslotb	sralslot	1995	src/mame/gaelco/sralslot.cpp
sralslotc	sralslot	1995	src/mame/gaelco/sralslot.cpp
mastboyo	0	1987	src/mame/gaelco/mastboyo.cpp
mastboyoa	mastboyo	1987	src/mame/gaelco/mastboyo.cpp
mastboyob	mastboyo	1987	src/mame/gaelco/mastboyo.cpp
mastboyoc	mastboyo	1987	src/mame/gaelco/mastboyo.cpp
mastboyod	mastboyo	1987	src/mame/gaelco/mastboyo.cpp
glass	0	1994	src/mame/gaelco/glass.cpp
ssplash	glass	1994	src/mame/gaelco/glass.cpp
glassa	glass	1994	src/mame/gaelco/glass.cpp
glassat	glass	1994	src/mame/gaelco/glass.cpp
glasskr	glass	1994	src/mame/gaelco/glass.cpp
glasskra	glass	1994	src/mame/gaelco/glass.cpp
glass10	glass	1993	src/mame/gaelco/glass.cpp
glass10a	glass	1993	src/mame/gaelco/glass.cpp
glass10b	glass	1993	src/mame/gaelco/glass.cpp
glass10c	glass	1993	src/mame/gaelco/glass.cpp
glass10d	glass	1993	src/mame/gaelco/glass.cpp
glass10e	glass	1993	src/mame/gaelco/glass.cpp
ssplash10	glass	1993	src/mame/gaelco/glass.cpp
glassp	glass	1993	src/mame/gaelco/glass.cpp
futbol	0	1998	src/mame/gaelco/futbol3.cpp
futbola	futbol	1997	src/mame/gaelco/futbol3.cpp
futbolt	futbol	1997	src/mame/gaelco/futbol3.cpp
autopapa	0	199?	src/mame/gaelco/futbol3.cpp
donpepito	0	199?	src/mame/gaelco/futbol3.cpp
mueve	0	199?	src/mame/gaelco/futbol3.cpp
obladi	0	199?	src/mame/gaelco/futbol3.cpp
susanita	0	199?	src/mame/gaelco/futbol3.cpp
targeth	0	1994	src/mame/gaelco/targeth.cpp
targetha	targeth	1994	src/mame/gaelco/targeth.cpp
targethb	targeth	1994	src/mame/gaelco/targeth.cpp
targeth10	targeth	1994	src/mame/gaelco/targeth.cpp
quickshts	targeth	1994	src/mame/gaelco/targeth.cpp
xorworld	0	1990	src/mame/gaelco/xorworld.cpp
xorworlda	xorworld	1990	src/mame/gaelco/xorworld.cpp
atvtrack	0	2002	src/mame/gaelco/atvtrack.cpp
atvtracka	atvtrack	2002	src/mame/gaelco/atvtrack.cpp
gfootbal	0	2002	src/mame/gaelco/atvtrack.cpp
smashdrv	0	2000	src/mame/gaelco/atvtrack.cpp
smashdrvb	smashdrv	2000	src/mame/gaelco/atvtrack.cpp
smashdrvs	smashdrv	2000	src/mame/gaelco/atvtrack.cpp
mastboy	0	1991	src/mame/gaelco/mastboy.cpp
mastboya	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyb	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyc	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyd	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyol	mastboy	1992	src/mame/gaelco/mastboy.cpp
mastboyola	mastboy	1992	src/mame/gaelco/mastboy.cpp
mastboyv2	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyv2a	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyi	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyia	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyib	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyic	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyid	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyiol	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyitst	mastboy	1991	src/mame/gaelco/mastboy.cpp
mastboyiv2	mastboy	1992	src/mame/gaelco/mastboy.cpp
mastboyiv2a	mastboy	1992	src/mame/gaelco/mastboy.cpp
xorwldms	0	1990	src/mame/gaelco/xorworld_ms.cpp
xorwldmsa	xorwldms	1990	src/mame/gaelco/xorworld_ms.cpp
splash	0	1992	src/mame/gaelco/splash.cpp
splashna	splash	1992	src/mame/gaelco/splash.cpp
paintlad	splash	1992	src/mame/gaelco/splash.cpp
nsplashkr	splash	1992	src/mame/gaelco/splash.cpp
nsplashkra	splash	1992	src/mame/gaelco/splash.cpp
splashkr	splash	1992	src/mame/gaelco/splash.cpp
splash12	splash	1992	src/mame/gaelco/splash.cpp
splash11	splash	1992	src/mame/gaelco/splash.cpp
splash10	splash	1992	src/mame/gaelco/splash.cpp
roldfrog	0	1993	src/mame/gaelco/splash.cpp
roldfroga	roldfrog	1993	src/mame/gaelco/splash.cpp
rebus	0	1995	src/mame/gaelco/splash.cpp
funystrp	0	199?	src/mame/gaelco/splash.cpp
puckpepl	funystrp	199?	src/mame/gaelco/splash.cpp
ringball	0	1996	src/mame/gaelco/splash.cpp
bigkarnk	0	1991	src/mame/gaelco/gaelco.cpp
bigkarnka	bigkarnk	1991	src/mame/gaelco/gaelco.cpp
biomtoy	0	1995	src/mame/gaelco/gaelco.cpp
biomtoya	biomtoy	1995	src/mame/gaelco/gaelco.cpp
biomtoyb	biomtoy	1995	src/mame/gaelco/gaelco.cpp
biomtoyc	biomtoy	1994	src/mame/gaelco/gaelco.cpp
bioplayc	biomtoy	1994	src/mame/gaelco/gaelco.cpp
maniacsp	0	1992	src/mame/gaelco/gaelco.cpp
lastkm	0	1995	src/mame/gaelco/gaelco.cpp
lastkma	lastkm	1995	src/mame/gaelco/gaelco.cpp
squash	0	1992	src/mame/gaelco/gaelco.cpp
squasha	squash	1992	src/mame/gaelco/gaelco.cpp
squashb	squash	199?	src/mame/gaelco/gaelco.cpp
thoop	0	1992	src/mame/gaelco/gaelco.cpp
thoopa	thoop	1992	src/mame/gaelco/gaelco.cpp
thoopb	thoop	1992	src/mame/gaelco/gaelco.cpp
thoopna	thoop	1992	src/mame/gaelco/gaelco.cpp
thoopnna	thoop	1992	src/mame/gaelco/gaelco.cpp
thoopnnaa	thoop	1992	src/mame/gaelco/gaelco.cpp
sltpcycld	sltpcycl	199?	src/mame/gaelco/gaelco.cpp
sltpcycle	sltpcycl	199?	src/mame/gaelco/gaelco.cpp
sltpcyclf	sltpcycl	199?	src/mame/gaelco/gaelco.cpp
sltpstepb	sltpstep	199?	src/mame/gaelco/gaelco.cpp
sltpstepc	sltpstep	199?	src/mame/gaelco/gaelco.cpp
sltpstepd	sltpstep	1996	src/mame/gaelco/gaelco.cpp
xorwflat	0	1990	src/mame/gaelco/gaelco.cpp
xorwflata	xorwflat	1990	src/mame/gaelco/gaelco.cpp
scxsp	0	1994	src/mame/gaelco/scalextric.cpp
scxspa	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxspb	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxspc	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxspd	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxam	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxen	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxena	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxfr	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxfra	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxgr	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxit	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxita	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxpt	scxsp	1994	src/mame/gaelco/scalextric.cpp
scxus	scxsp	1994	src/mame/gaelco/scalextric.cpp
rollext	0	1999	src/mame/gaelco/rollext.cpp
blmbycar	0	1994	src/mame/gaelco/blmbycar.cpp
blmbycaru	blmbycar	1994	src/mame/gaelco/blmbycar.cpp
watrball	0	1996	src/mame/gaelco/blmbycar.cpp
goldart	0	1994	src/mame/gaelco/goldart.cpp
goldartfr	goldart	1994	src/mame/gaelco/goldart.cpp
goldartgr	goldart	1994	src/mame/gaelco/goldart.cpp
goldartpt	goldart	1994	src/mame/gaelco/goldart.cpp
goldartuk	goldart	1994	src/mame/gaelco/goldart.cpp
goldartp	goldart	199?	src/mame/gaelco/goldart.cpp
goldartpfr	goldart	199?	src/mame/gaelco/goldart.cpp
goldartpgr	goldart	199?	src/mame/gaelco/goldart.cpp
goldartppt	goldart	199?	src/mame/gaelco/goldart.cpp
goldartpuk	goldart	199?	src/mame/gaelco/goldart.cpp
aligator	0	1994	src/mame/gaelco/gaelco2.cpp
aligators	aligator	1994	src/mame/gaelco/gaelco2.cpp
aligatorun	aligator	1994	src/mame/gaelco/gaelco2.cpp
aligatoruna	aligator	1994	src/mame/gaelco/gaelco2.cpp
aligatorp	aligator	1994	src/mame/gaelco/gaelco2.cpp
lizardhunt	aligator	1994	src/mame/gaelco/gaelco2.cpp
wrally2	0	1995	src/mame/gaelco/gaelco2.cpp
wrally2a	wrally2	1995	src/mame/gaelco/gaelco2.cpp
wrally2b	wrally2	1995	src/mame/gaelco/gaelco2.cpp
wrally2c	wrally2	1995	src/mame/gaelco/gaelco2.cpp
wrally2d	wrally2	1995	src/mame/gaelco/gaelco2.cpp
touchgo	0	1996	src/mame/gaelco/gaelco2.cpp
touchgoa	touchgo	1995	src/mame/gaelco/gaelco2.cpp
touchgona	touchgo	1995	src/mame/gaelco/gaelco2.cpp
touchgonna	touchgo	1995	src/mame/gaelco/gaelco2.cpp
touchgonnaa	touchgo	1995	src/mame/gaelco/gaelco2.cpp
touchgonnab	touchgo	1995	src/mame/gaelco/gaelco2.cpp
touchgonnac	touchgo	1995	src/mame/gaelco/gaelco2.cpp
touchgoun	touchgo	1995	src/mame/gaelco/gaelco2.cpp
maniacsq	0	1996	src/mame/gaelco/gaelco2.cpp
maniacsqa	maniacsq	1996	src/mame/gaelco/gaelco2.cpp
maniacsqb	maniacsq	1996	src/mame/gaelco/gaelco2.cpp
maniacsqc	maniacsq	1996	src/mame/gaelco/gaelco2.cpp
maniacsqs	maniacsq	1996	src/mame/gaelco/gaelco2.cpp
snowboar	0	1997	src/mame/gaelco/gaelco2.cpp
snowboara	snowboar	1996	src/mame/gaelco/gaelco2.cpp
bang	0	1998	src/mame/gaelco/gaelco2.cpp
banga	bang	1998	src/mame/gaelco/gaelco2.cpp
bangb	bang	1998	src/mame/gaelco/gaelco2.cpp
bangj	bang	1999	src/mame/gaelco/gaelco2.cpp
bangja	bang	1999	src/mame/gaelco/gaelco2.cpp
bangjb	bang	1999	src/mame/gaelco/gaelco2.cpp
play2000	0	1999	src/mame/gaelco/gaelco2.cpp
play2000_50i	play2000	1999	src/mame/gaelco/gaelco2.cpp
play2000_40i	play2000	1999	src/mame/gaelco/gaelco2.cpp
luckyclrs	0	1999	src/mame/gaelco/gaelco2.cpp
srollnd	0	1998	src/mame/gaelco/gaelco2.cpp
chmppool	0	1999	src/mame/gaelco/gaelco2.cpp
jungleani	0	1999	src/mame/gaelco/gaelco2.cpp
sltpcycl	0	2000	src/mame/gaelco/gaelco2.cpp
sltpcycla	sltpcycl	1999	src/mame/gaelco/gaelco2.cpp
sltpcyclb	sltpcycl	1997	src/mame/gaelco/gaelco2.cpp
sltpcyclc	sltpcycl	199?	src/mame/gaelco/gaelco2.cpp
sltpstep	0	1998	src/mame/gaelco/gaelco2.cpp
sltpstepa	sltpstep	1997	src/mame/gaelco/gaelco2.cpp
lotoplay	0	1988?	src/mame/gaelco/lotoplay.cpp
lotoplaya	lotoplay	1988?	src/mame/gaelco/lotoplay.cpp
lotoplayb	lotoplay	1988?	src/mame/gaelco/lotoplay.cpp
lotoplayp	lotoplay	1990?	src/mame/gaelco/lotoplay.cpp
lotoplayz	lotoplay	1990?	src/mame/gaelco/lotoplay.cpp
lotoplayza	lotoplay	1990?	src/mame/gaelco/lotoplay.cpp
lotoplayzb	lotoplay	1990?	src/mame/gaelco/lotoplay.cpp
thoop2	0	1994	src/mame/gaelco/thoop2.cpp
thoop2a	thoop2	1994	src/mame/gaelco/thoop2.cpp
thoop2b	thoop2	1994	src/mame/gaelco/thoop2.cpp
thoop2c	thoop2	1994	src/mame/gaelco/thoop2.cpp
thoop2d	thoop2	1994	src/mame/gaelco/thoop2.cpp
thoop2e	thoop2	1994	src/mame/gaelco/thoop2.cpp
wrally	0	1993	src/mame/gaelco/wrally.cpp
wrallya	wrally	1993	src/mame/gaelco/wrally.cpp
wrallyb	wrally	1993	src/mame/gaelco/wrally.cpp
wrallyc	wrally	1993	src/mame/gaelco/wrally.cpp
wrallyd	wrally	1993	src/mame/gaelco/wrally.cpp
wrallye	wrally	1993	src/mame/gaelco/wrally.cpp
wrallyac	wrally	1993	src/mame/gaelco/wrally.cpp
wrallyat	wrally	1993	src/mame/gaelco/wrally.cpp
wrallyata	wrally	1993	src/mame/gaelco/wrally.cpp
wrallymp	wrally	1992	src/mame/gaelco/wrally_ms.cpp
bigkarnkm	bigkarnk	1991	src/mame/gaelco/bigkarnk_ms.cpp
radikald	0	2011?	src/mame/gaelco/radsys.cpp
splashms	splash	1992	src/mame/gaelco/splash_ms.cpp
splashmsa	splash	1992	src/mame/gaelco/splash_ms.cpp
mastboyom	mastboyo	1987	src/mame/gaelco/mastboyo_ms.cpp
tokyocop	0	2003	src/mame/gaelco/gaelcopc.cpp
tokyocopk	tokyocop	2003	src/mame/gaelco/gaelcopc.cpp
tokyocopi	tokyocop	2003	src/mame/gaelco/gaelcopc.cpp
rriders	0	2004	src/mame/gaelco/gaelcopc.cpp
tuningrc	0	2005	src/mame/gaelco/gaelcopc.cpp
speedup	0	1996	src/mame/gaelco/gaelco3d.cpp
speedup21	speedup	1996	src/mame/gaelco/gaelco3d.cpp
speedup20	speedup	1996	src/mame/gaelco/gaelco3d.cpp
speedup20a	speedup	1996	src/mame/gaelco/gaelco3d.cpp
speedup12	speedup	1996	src/mame/gaelco/gaelco3d.cpp
speedup10	speedup	1996	src/mame/gaelco/gaelco3d.cpp
surfplnt	0	1997	src/mame/gaelco/gaelco3d.cpp
surfplnt40	surfplnt	1997	src/mame/gaelco/gaelco3d.cpp
surfplnt31	surfplnt	1997	src/mame/gaelco/gaelco3d.cpp
surfplnt30	surfplnt	1997	src/mame/gaelco/gaelco3d.cpp
surfplnt20	surfplnt	1997	src/mame/gaelco/gaelco3d.cpp
surfplnt12	surfplnt	1997	src/mame/gaelco/gaelco3d.cpp
surfplnt10	surfplnt	1997	src/mame/gaelco/gaelco3d.cpp
radikalb	0	1998	src/mame/gaelco/gaelco3d.cpp
radikalba	radikalb	1998	src/mame/gaelco/gaelco3d.cpp
radikalbp	radikalb	1998	src/mame/gaelco/gaelco3d.cpp
footbpow	0	1999	src/mame/gaelco/gaelco3d.cpp
footbpow14	footbpow	1999	src/mame/gaelco/gaelco3d.cpp
footbpow12	footbpow	1999	src/mame/gaelco/gaelco3d.cpp
footbpow11	footbpow	1999	src/mame/gaelco/gaelco3d.cpp
dindice	0	199?	src/mame/ussr/special_gambl.cpp
istreb	0	198?	src/mame/ussr/istrebiteli.cpp
motogonki	0	198?	src/mame/ussr/istrebiteli.cpp
konek	0	198?	src/mame/ussr/tiamc1.cpp
sosterm	0	198?	src/mame/ussr/tiamc1.cpp
koroleva	0	198?	src/mame/ussr/tiamc1.cpp
bilyard	0	198?	src/mame/ussr/tiamc1.cpp
gorodki	0	198?	src/mame/ussr/tiamc1.cpp
kot	0	198?	src/mame/ussr/tiamc1.cpp
mole	0	1982	src/mame/yachiyo/mole.cpp
ssingles	0	1983	src/mame/yachiyo/ssingles.cpp
atamanot	0	1983	src/mame/yachiyo/atamanot.cpp
sstrangr	0	1978	src/mame/yachiyo/sstrangr.cpp
sstrangr2	sstrangr	1979	src/mame/yachiyo/sstrangr.cpp
fitfight	0	199?	src/mame/nix/fitfight.cpp
histryma	0	199?	src/mame/nix/fitfight.cpp
histryma2	histryma	199?	src/mame/nix/fitfight.cpp
bbprot	0	199?	src/mame/nix/fitfight.cpp
hotmindff	hotmind	199?	src/mame/nix/fitfight.cpp
pirates	0	1994	src/mame/nix/pirates.cpp
piratesb	pirates	1995	src/mame/nix/pirates.cpp
genix	0	1994	src/mame/nix/pirates.cpp
asurabld	0	1998	src/mame/fuuki/fuukifg3.cpp
asurabus	0	2001	src/mame/fuuki/fuukifg3.cpp
asurabusj	asurabus	2000	src/mame/fuuki/fuukifg3.cpp
asurabusja	asurabus	2000	src/mame/fuuki/fuukifg3.cpp
asurabusjr	asurabus	2000	src/mame/fuuki/fuukifg3.cpp
gogomile	0	1995	src/mame/fuuki/fuukifg2.cpp
gogomileo	gogomile	1995	src/mame/fuuki/fuukifg2.cpp
pbancho	0	1996	src/mame/fuuki/fuukifg2.cpp
pbanchoa	pbancho	1996	src/mame/fuuki/fuukifg2.cpp
sothello	0	1986	src/mame/success/sothello.cpp
big10	0	1985	src/mame/success/big10.cpp
big10a	0	1986	src/mame/success/big10.cpp
tonton	0	1987	src/mame/success/tonton.cpp
kurukuru	0	1990	src/mame/success/kurukuru.cpp
ppj	0	1991	src/mame/success/kurukuru.cpp
drgdance	0	2008	src/mame/success/skopro.cpp
othello	0	1984	src/mame/success/othello.cpp
dhunting	0	2002	src/mame/unico/unianapc.cpp
hogwild	0	2003	src/mame/unico/unianapc.cpp
burglarx	0	1997	src/mame/unico/unico.cpp
zeropnt	0	1998	src/mame/unico/unico.cpp
zeropnta	zeropnt	1998	src/mame/unico/unico.cpp
zeropntj	zeropnt	1998	src/mame/unico/unico.cpp
zeropnt2	0	1999	src/mame/unico/unico.cpp
silkroad	0	1999	src/mame/unico/silkroad.cpp
silkroada	silkroad	1999	src/mame/unico/silkroad.cpp
drgnmst	0	1994	src/mame/unico/drgnmst.cpp
drgnmst2	drgnmst	1994	src/mame/unico/drgnmst.cpp
mastfury	0	1996	src/mame/unico/drgnmst.cpp
goori	0	1999	src/mame/unico/goori.cpp
m_tppokr	0	1996	src/mame/bfm/bfm_sc1.cpp
sc1cshata	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshati	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshatc	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshatf	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshath	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshatg	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshatb	sc1cshat	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshat	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1clatt	0	1990	src/mame/bfm/bfm_sc1.cpp
sc1clatta	sc1clatt	1990	src/mame/bfm/bfm_sc1.cpp
sc1cshwza	sc1cshwz	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshwze	sc1cshwz	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshwz	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshwzc	sc1cshwz	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshwzb	sc1cshwz	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshwzf	sc1cshwz	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshwzg	sc1cshwz	199?	src/mame/bfm/bfm_sc1.cpp
sc1cshwzd	sc1cshwz	198?	src/mame/bfm/bfm_sc1.cpp
sc1clbwa	sc1clbw	198?	src/mame/bfm/bfm_sc1.cpp
sc1clbw	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1barcd	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1barcda	sc1barcd	198?	src/mame/bfm/bfm_sc1.cpp
sc1dblch	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1dblcha	sc1dblch	198?	src/mame/bfm/bfm_sc1.cpp
sc1dblchb	sc1dblch	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65d	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65dp	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65c	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65cp	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65b	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65bp	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65a	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1cl65ap	sc1cl65	198?	src/mame/bfm/bfm_sc1.cpp
sc1chinaa	sc1china	198?	src/mame/bfm/bfm_sc1.cpp
sc1chinaap	sc1china	198?	src/mame/bfm/bfm_sc1.cpp
sc1china	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1chinap	sc1china	198?	src/mame/bfm/bfm_sc1.cpp
sc1chinab	sc1china	198?	src/mame/bfm/bfm_sc1.cpp
sc1chinabp	sc1china	198?	src/mame/bfm/bfm_sc1.cpp
sc1clbtm	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1clbtma	sc1clbtm	198?	src/mame/bfm/bfm_sc1.cpp
sc1counta	sc1count	198?	src/mame/bfm/bfm_sc1.cpp
sc1countap	sc1count	198?	src/mame/bfm/bfm_sc1.cpp
sc1count	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1countp	sc1count	198?	src/mame/bfm/bfm_sc1.cpp
sc1sir	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1sirb	sc1sir	198?	src/mame/bfm/bfm_sc1.cpp
sc1sira	sc1sir	198?	src/mame/bfm/bfm_sc1.cpp
sc1sirc	sc1sir	198?	src/mame/bfm/bfm_sc1.cpp
sc1funh	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1funhp	sc1funh	198?	src/mame/bfm/bfm_sc1.cpp
sc1funha	sc1funh	198?	src/mame/bfm/bfm_sc1.cpp
sc1tri	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1tria	sc1tri	198?	src/mame/bfm/bfm_sc1.cpp
sc1triap	sc1tri	198?	src/mame/bfm/bfm_sc1.cpp
sc1trib	sc1tri	198?	src/mame/bfm/bfm_sc1.cpp
sc1tribp	sc1tri	198?	src/mame/bfm/bfm_sc1.cpp
sc1clbxp	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1clbxpa	sc1clbxp	198?	src/mame/bfm/bfm_sc1.cpp
sc1cwcl	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1bartk	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshcda	sc1cshcd	198?	src/mame/bfm/bfm_sc1.cpp
sc1cshcdb	sc1cshcd	198?	src/mame/bfm/bfm_sc1.cpp
sc1cexpl	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1cexpla	sc1cexpl	198?	src/mame/bfm/bfm_sc1.cpp
sc1cexplb	sc1cexpl	198?	src/mame/bfm/bfm_sc1.cpp
sc1cops	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1copsa	sc1cops	198?	src/mame/bfm/bfm_sc1.cpp
sc1copdx	sc1cops	198?	src/mame/bfm/bfm_sc1.cpp
sc1ofs56	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1linx	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1linxa	sc1linx	198?	src/mame/bfm/bfm_sc1.cpp
sc1linxp	sc1linx	198?	src/mame/bfm/bfm_sc1.cpp
sc1pwrl	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1spct	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1spcta	sc1spct	198?	src/mame/bfm/bfm_sc1.cpp
sc1typ	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1typp	sc1typ	198?	src/mame/bfm/bfm_sc1.cpp
sc1winst	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1winstp	sc1winst	198?	src/mame/bfm/bfm_sc1.cpp
sc1winsta	sc1winst	198?	src/mame/bfm/bfm_sc1.cpp
sc1clins	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1clinsa	sc1clins	199?	src/mame/bfm/bfm_sc1.cpp
sc1clinsb	sc1clins	199?	src/mame/bfm/bfm_sc1.cpp
sc1clinsc	sc1clins	199?	src/mame/bfm/bfm_sc1.cpp
sc1clinsd	sc1clins	199?	src/mame/bfm/bfm_sc1.cpp
sc1clinse	sc1clins	199?	src/mame/bfm/bfm_sc1.cpp
sc1hipt	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1hipta	sc1hipt	199?	src/mame/bfm/bfm_sc1.cpp
sc1frpus	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1frpusa	sc1frpus	199?	src/mame/bfm/bfm_sc1.cpp
sc1chain	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1chainp	sc1chain	199?	src/mame/bfm/bfm_sc1.cpp
sc1goldw	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1druby	0	199?	src/mame/bfm/bfm_sc1.cpp
sc1drubya	sc1druby	199?	src/mame/bfm/bfm_sc1.cpp
sc1actv8	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1bigmt	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1ccoin	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1dream	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1gtime	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1tiara	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1gslam	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1happy	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1mast	0	198?	src/mame/bfm/bfm_sc1.cpp
sc1ult	0	198?	src/mame/bfm/bfm_sc1.cpp
