repo	mra_file	name	setname	parent	mameversion	rbf	year	manufacturer
Arcade-JunoFirst_MiSTer	Juno First.mra		junofrst	junofrst	0220	JunoFirst	1983	Konami
Arcade-Kangaroo_MiSTer	Funky Fish.mra		fnkyfish	fnkyfish	0270	Kangaroo	1981	Sun Electronics
Arcade-Kangaroo_MiSTer	Kangaroo.mra	Kangaroo	kangaroo	kangaroo	0270	Kangaroo	1982	Sun Electronics
Arcade-Kangaroo_MiSTer	Kangaroo (Atari).mra	Kangaroo (Atari)	kangarooa	kangaroo	0270	Kangaroo	1982	Sun Electronics (Atari license)
Arcade-Kangaroo_MiSTer	Kangaroo (Bootleg).mra	Kangaroo (bootleg)	kangaroob	kangaroo	0270	Kangaroo	1982	Sun Electronics (bootleg)
Arcade-KickAndRun_MiSTer	Kick And Run.mra	Kick And Run	kicknrun			KickAndRun	1986	Taito
Arcade-Kyugo_MiSTer	99 The Last War.mra		99lstwar	repulse		Kyugo	1985	Crux / Proma
Arcade-Kyugo_MiSTer	Airwolf.mra		airwolf			Kyugo	1987	Kyugo
Arcade-Kyugo_MiSTer	Flashgal.mra		flashgal			Kyugo	1985	Sega
Arcade-Kyugo_MiSTer	Gyrodine.mra		gyrodine	gyrodine	0220	Kyugo	1984	Crux
Arcade-Kyugo_MiSTer	Legend.mra		legend			Kyugo	1986	Sega
Arcade-Kyugo_MiSTer	Repulse.mra		repulse			Kyugo	1985	Sega
Arcade-Kyugo_MiSTer	SRD Mission.mra		srdmissn			Kyugo	1986	Taito
Arcade-Kyugo_MiSTer	Son of Phoenix.mra		sonofphx	repulse		Kyugo	1985	bootleg (Associated Overseas MFR, Inc.)
Arcade-LadyBug_MiSTer	Cosmic Avenger.mra	Cosmic Avenger	cavenger	cavenger	0220	ladybug	1981	Universal
Arcade-LadyBug_MiSTer	Dorodon (Set 1).mra	Dorodon	dorodon	dorodon	0220	ladybug	1982	UPL
Arcade-LadyBug_MiSTer	Lady Bug.mra	Lady Bug	ladybug	ladybug	0220	ladybug	1981	Universal
Arcade-LadyBug_MiSTer	Snap Jack.mra	Snap Jack	snapjack	snapjack	0220	ladybug	1982	Universal
Arcade-Legionnaire_MiSTer	Legionnaire (Japan).mra	Legionnaire (Japan)	legionnaj		0264	Legionnaire	1992	Tad Corporation
Arcade-Legionnaire_MiSTer	Legionnaire (US).mra	Legionnaire (US)	legionnau		0264	Legionnaire	1992	Tad Corporation (Fabtek license)
Arcade-Legionnaire_MiSTer	Legionnaire (World).mra	Legionnaire (World)	legionna		0264	Legionnaire	1992	Tad Corporation
Arcade-LunarLander_MiSTer	Lunar Lander.mra	Lunar Lander	llander	llander	0220	lunarlander	1979	Atari
Arcade-MCR1_MiSTer	Kick.mra	Kick	kick	kick	0216	mcr1	1980	Midway
Arcade-MCR1_MiSTer	Solar Fox.mra	Solar Fox	solarfox	solarfox	0216	mcr1	1980	Bally
Arcade-MCR2_MiSTer	Domino Man.mra	Domino Man	domino	domino	0216	mcr2	1982	Bally
Arcade-MCR2_MiSTer	Kozmik Krooz'r.mra	Kozmik Krooz'r	kroozr	kroozr	0216	mcr2	1983	Bally
Arcade-MCR2_MiSTer	Satan's Hollow (Set 1).mra	Satan's Hollow	shollow	shollow	0216	mcr2	1983	Bally
Arcade-MCR2_MiSTer	Tron.mra	Tron	tron	tron	0218	mcr2	1982	Bally
Arcade-MCR2_MiSTer	Two Tigers (Tron Conversion).mra	Two Tigers	twotigerc	twotiger	0218	mcr2	1984	Bally
Arcade-MCR2_MiSTer	Wacko.mra	Wacko	wacko	wacko	0216	mcr2	1983	Bally
Arcade-MCR3Mono_MiSTer	Demolition Derby (MCR-3 Mono Board Version).mra	Demolition Derby	demoderm	demoderb	0216	mcr3mono	1984	Bally
Arcade-MCR3Mono_MiSTer	Max RPM (v2).mra	Max RPM	maxrpm	maxrpm	0217	mcr3mono	1986	Bally
Arcade-MCR3Mono_MiSTer	Power Drive.mra	Power Drive	powerdrv	powerdrv	0217	mcr3mono	1986	Bally
Arcade-MCR3Mono_MiSTer	Rampage (Rev 3, 860827).mra	Rampage	rampage	rampage	0217	mcr3mono	1986	Bally
Arcade-MCR3Mono_MiSTer	Sarge.mra	Sarge	sarge	sarge	0217	mcr3mono	1985	Bally
Arcade-MCR3Mono_MiSTer	Star Guards.mra	Star Guards	stargrds	stargrds	0217	mcr3mono	1987	Bally
Arcade-MCR3Scroll_MiSTer	Crater Raider.mra	Crater Raider	crater	crater	0216	mcr3scroll	1984	Bally
Arcade-MCR3Scroll_MiSTer	Spy Hunter.mra	Spy Hunter	spyhunt	spyhunt	0220	mcr3scroll	1983	Bally
Arcade-MCR3Scroll_MiSTer	Turbo Tag (Prototype).mra	Turbo Tag	turbotag	turbotag	0220	mcr3scroll	1985	Bally
Arcade-MCR3_MiSTer	Discs of Tron.mra	Discs of Tron	dotron	dotron	0218	mcr3	1983	Bally
Arcade-MCR3_MiSTer	Journey.mra	Journey	journey	journey	0216	mcr3	1984	Bally
Arcade-MCR3_MiSTer	Tapper (Budweiser, 840127).mra	Tapper	tapper	tapper	0218	mcr3	1983	Bally
Arcade-MCR3_MiSTer	Timber.mra	Timber	timber	timber	0216	mcr3	1983	Bally
Arcade-MajorHavoc_MiSTer	Major Havoc.mra	Major Havoc	mhavoc	mhavoc	0287	MajorHavoc	1983	Atari
Arcade-MarioBros_MiSTer	Mario Bros. (US, Rev G).mra	Mario Bros.	mario	mario	0220	mariobros	1983	Nintendo
Arcade-MissileCommand_MiSTer	Missile Command (rev 3).mra	Missile Command (rev 3)	missile		0240	MissileCommand	1980	Atari Games
Arcade-MoonPatrol_MiSTer	Moon Patrol.mra	Moon Patrol	mpatrol	mpatrol	0220	moonpatrol	1982	Irem
Arcade-MrDo_MiSTer	Mr. Do!.mra	Mr. Do!	mrdo	mrdo	0220	mrdo	1982	Universal
Arcade-MrJong_MiSTer	Mr. Jong.mra	Mr.Jong	mrjong			mrjong	1983	Kiwako
Arcade-MysticMarathon_MiSTer	Mystic Marathon.mra	Mystic Marathon	mysticm	mysticm	0222	MysticMarathon	1983	Williams
Arcade-MysticMarathon_MiSTer	Mystic Marathon (prototype).mra	Mystic Marathon (prototype)	mysticmp	mysticm	0222	MysticMarathon	1983	Williams
Arcade-NaughtyBoy_MiSTer	Naughty Boy (Jaleco).mra	Naughty Boy	naughtyb	naughtyb		naughtyboy	1982	Jaleco
Arcade-NaughtyBoy_MiSTer	Pop Flamer (Bootleg conversion).mra	Pop Flamer (Bootleg conversion)	popflamn	popflamn		naughtyboy	1982	Jaleco
Arcade-NightSlashers_MiSTer	Night Slashers (Japan Rev 1.2, DE-0397-0 PCB).mra	Night Slashers (Japan Rev 1.2, DE-0397-0 PCB)	nslasherj		0264	NightSlashers	1993	Data East Corporation
Arcade-NightSlashers_MiSTer	Night Slashers (Korea Rev 1.3, DE-0397-0 PCB).mra	Night Slashers (Korea Rev 1.3, DE-0397-0 PCB)	nslasher		0264	NightSlashers	1993	Data East Corporation
Arcade-NightSlashers_MiSTer	Night Slashers (Over Sea Rev 1.2, DE-0397-0 PCB).mra	Night Slashers (Over Sea Rev 1.2, DE-0397-0 PCB)	nslashers		0264	NightSlashers	1993	Data East Corporation
Arcade-NightSlashers_MiSTer	Night Slashers (US Rev 1.2, DE-0395-1 PCB).mra	Night Slashers (US Rev 1.2, DE-0395-1 PCB)	nslasheru		0264	NightSlashers	1994	Data East Corporation
Arcade-NinjaKun_MiSTer	Ninjakun.mra	Ninjakun Majou no Bouken	ninjakun	ninjakun	0220	ninjakun	1984	UPL
Arcade-NinjaKun_MiSTer	Nova 2001.mra	Nova 2001	nova2001	ninjakun	0220	ninjakun	1984	UPL
Arcade-NinjaKun_MiSTer	Raiders5.mra	Raiders5	raiders5	ninjakun	0220	ninjakun	1984	UPL
Arcade-Pacman_MiSTer	Ali Baba and 40 Thieves.mra	Ali Baba and 40 Thieves	alibaba	alibaba	0220	pacman	1982	Sega
Arcade-Pacman_MiSTer	Birdiy.mra	Birdiy	birdiy	birdiy	0220	pacman	1983	Mama Top
Arcade-Pacman_MiSTer	Crush Roller (Set 2).mra	Crush Roller	crush2	crush3	0220	pacman	1981	Alpha Denshi
Arcade-Pacman_MiSTer	Dream Shopper.mra	Dream Shopper	dremshpr	dremshpr	0220	pacman	1982	Sanritsu
Arcade-Pacman_MiSTer	Eeek! (Pac-Man Conversion).mra	Eeek!	eeekkp	eeekk	0220	pacman	1984	Epos Corporation
Arcade-Pacman_MiSTer	Eggor.mra	Eggor	eggor	eggor	0220	pacman	1983	Telko
Arcade-Pacman_MiSTer	Eyes (US, Set 1).mra	Eyes	eyes	eyes	0220	pacman	1982	Techstar
Arcade-Pacman_MiSTer	Jr. Pac-Man.mra	Jr. Pac-Man	jrpacman		0220	pacman	1983	Bally Midway
Arcade-Pacman_MiSTer	Jump Shot.mra	Jump Shot	jumpshot	jumpshot	0220	pacman	1985	Bally
Arcade-Pacman_MiSTer	Lizard Wizard.mra	Lizard Wizard	lizwiz	lizwiz	0220	pacman	1985	Techstar
Arcade-Pacman_MiSTer	Mr. TNT.mra	Mr. TNT	mrtnt	mrtnt	0220	pacman	1983	Techstar
Arcade-Pacman_MiSTer	Ms. Pac-Man.mra	Ms. Pac-Man	mspacman	puckman	0220	pacman	1981	Midway
Arcade-Pacman_MiSTer	Number Crash.mra	Number Crash	numcrash		0220	pacman	1980	Hanshin Goraku / Peni
Arcade-Pacman_MiSTer	Pac-Man Club- Club Lambada (AR).mra	Pac-Man Club- Club Lambada	clubpacm	clubpacm	0220	pacman	1989	Miky SRL
Arcade-Pacman_MiSTer	Pac-Man Plus.mra	Pac-Man Plus	pacplus	pacplus	0220	pacman	1982	Namco (Midway license)
Arcade-Pacman_MiSTer	Pac-Manic Miner.mra	Pac-Manic Miner		puckman	0217	pacman	2013	Jim Bagley
Arcade-Pacman_MiSTer	Ponpoko.mra	Ponpoko	ponpoko	ponpoko	0220	pacman	1982	Sigma
Arcade-Pacman_MiSTer	Pac-Man - Puck Man (JP, Set 1).mra	Puck Man	puckman	puckman	0220	pacman	1980	Namco
Arcade-Pacman_MiSTer	Super Glob (Pac-Man, German) [bl].mra	Super Glob	sprglbpg	suprglob	0220	pacman	1984	Bootleg
Arcade-Pacman_MiSTer	Van-Van Car.mra	Van-Van Car	vanvan	vanvan	0220	pacman	1983	Sanritsu
Arcade-Pacman_MiSTer	Woodpecker (Set 1).mra	Woodpecker	woodpeck	woodpeck	0220	pacman	1981	Amenip
Arcade-Pengo_MiSTer	Pengo (Set 1, Rev C).mra	Pengo	pengo	pengo	0220	pengo	1982	Sega
Arcade-PenguinKunWars_MiSTer	Penguin-Kun Wars.mra	Penguin-Kun Wars (US)	pkunwar		0221	PenguinKunWars	1985	UPL
Arcade-Performan_MiSTer	Performan (Japan).mra	Performan	perfrman	Performan	0245	Performan	1986	Toaplan
Arcade-Performan_MiSTer	Performan (US).mra	Performan	perfrmanu	Performan	0245	Performan	1986	Toaplan
Arcade-Phoenix_MiSTer	Phoenix (Amstar, Set 1).mra	Phoenix	phoenix	phoenix	0220	phoenix	1980	Amstar
Arcade-Phoenix_MiSTer	Pleiads (Tehkan).mra	Pleiads (Tehkan)	pleiads		0220	phoenix	1981	Tehkan
Arcade-Pleiads_MiSTer	Pleiads (Tehkan).mra	Pleiads (Tehkan)	pleiads		0220	phoenix	1981	Tehkan
Arcade-PolyPlay_MiSTer	Poly Play.mra	Poly Play	polyplay	polyplay	0229	polyplay	1985	VEB Polytechnik
Arcade-PolyPlay_MiSTer	Poly Play 2.mra	Poly Play 2	polyplay2	polyplay2	0220	polyplay	1985	VEB Polytechnik
Arcade-Pong_MiSTer	Pong (Rev E).mra	Pong	pong	pong		pong	1972	Atari
Arcade-Pooyan_MiSTer	Pooyan.mra	Pooyan	pooyan	pooyan	0220	pooyan	1982	Konami
Arcade-Popeye_MiSTer	Popeye (Rev D).mra	Popeye	popeye	popeye	0219	popeye	1982	Nintendo
Arcade-Popeye_MiSTer	Sky Skipper.mra	Sky Skipper	skyskipr	skyskipr	0219	popeye	1981	Nintendo
Arcade-Psychic5_MiSTer	Psychic 5 (World).mra	Psychic 5	psychic5		0193	Psychic5	1987	Jaleco
Arcade-QBert_MiSTer	Curve Ball.mra	Curve Ball	curvebal		0198	qbert	1982	Gottlieb
Arcade-QBert_MiSTer	Faster, Harder, More Challenging Q`Bert (prototype).mra	Faster, Harder, More Challenging Q*bert	sqbert	sqbert	0198	qbert	1983	Mylstar
Arcade-QBert_MiSTer	Insector.mra	Insector	insector		0198	qbert	1982	Gottlieb
Arcade-QBert_MiSTer	Krull.mra	Krull	krull		0228	qbert	1983	Gottlieb
Arcade-QBert_MiSTer	Mad Planets.mra	Mad Planets	mplanets		0198	qbert	1982	Gottlieb
Arcade-QBert_MiSTer	Q'bert (US, Set 1).mra	Q*bert	qbert	qbert	0198	qbert	1982	Gottlieb
Arcade-QBert_MiSTer	QBert Qubes.mra	Q*bert Qubes	qbertqub		0198	qbert	1982	Gottlieb
Arcade-QBert_MiSTer	Reactor.mra	Reactor	reactor	reactor	0198	qbert	1982	Gottlieb
Arcade-QBert_MiSTer	Tylz.mra	Tylz	tylz		0198	qbert	1982	Gottlieb
Arcade-Qix_MiSTer	Complex X.mra	Complex X	complexx		0268	Qix	1983	Taito America Corporation
Arcade-Qix_MiSTer	Kram.mra	Kram	kram		0268	Qix	1982	Taito America Corporation
Arcade-Qix_MiSTer	Kram (set 2).mra	Kram (set 2)	krama		0268	Qix	1982	Taito America Corporation
Arcade-Qix_MiSTer	Qix (set 1).mra	Qix (set 1)	qix		0268	Qix	1981	Taito America Corporation
Arcade-Qix_MiSTer	Qix (set 2).mra	Qix (set 2)	qixb		0268	Qix	1981	Taito America Corporation
Arcade-Qix_MiSTer	Qix (set 3, original Taito).mra	Qix (set 3, original Taito)	qixa		0268	Qix	1981	Taito America Corporation
Arcade-Qix_MiSTer	Qix (set 4).mra	Qix (set 4)	qixo		0268	Qix	1981	Taito America Corporation
Arcade-Qix_MiSTer	Qix II (Tournament).mra	Qix II (Tournament)	qix2		0268	Qix	1981	Taito America Corporation
Arcade-Qix_MiSTer	Slither.mra	Slither	slither		0268	Qix	1982	Century II (GDI license)
Arcade-Qix_MiSTer	Space Dungeon.mra	Space Dungeon	sdungeon		0268	Qix	1981	Taito America Corporation
Arcade-Qix_MiSTer	The Electric Yo-Yo.mra	The Electric Yo-Yo	elecyoyo		0268	Qix	1982	Taito America Corporation
Arcade-Qix_MiSTer	Zoo Keeper.mra	Zoo Keeper (set 1)	zookeep		0272	Qix	1982	Taito America Corporation
Arcade-Raiden_MiSTer	Raiden (Korea).mra	Raiden (Korea)	raidenk		0264	Raiden	1990	Seibu Kaihatsu
Arcade-Raiden_MiSTer	Raiden (Taiwan).mra	Raiden (Taiwan)	raident		0264	Raiden	1990	Seibu Kaihatsu
Arcade-Raiden_MiSTer	Raiden (US).mra	Raiden (US set 1)	raidenu		0264	Raiden	1990	Seibu Kaihatsu
Arcade-Raiden_MiSTer	Raiden (World).mra	Raiden (World set 1)	raiden		0264	Raiden	1990	Seibu Kaihatsu
Arcade-Raiden_MiSTer	Raiden (Japan).mra	Raiden v23	raidenj		0264	Raiden	1990	Seibu Kaihatsu
Arcade-RallyX_MiSTer	New Rally-X.mra	New Rally-X	nrallyx	nrallyx	0220	rallyx	1981	Namco
Arcade-RallyX_MiSTer	Rally-X (32k Ver).mra	Rally-X	rallyx	rallyx	0220	rallyx	1980	Namco
Arcade-RiverPatrol_MiSTer	River Patrol (JP, Unprotected).mra	River Patrol	rpatroln	rpatrol	0220	riverpatrol	1981	Orca
Arcade-Robotron_MiSTer	Alien Arena (Stargate upgrade).mra	Alien Arena	alienaru	alienaru	0218	robotron	1985	Duncan Brown
Arcade-Robotron_MiSTer	Bubbles.mra	Bubbles	bubbles	bubbles	0218	robotron	1982	Williams
Arcade-Robotron_MiSTer	Joust.mra	Joust	joust	joust	0218	robotron	1982	Williams
Arcade-Robotron_MiSTer	Playball (Prototype).mra	Playball	playball	playball	0218	robotron	1983	Williams
Arcade-Robotron_MiSTer	Robotron 2084.mra	Robotron 2084	robotron	robotron	0218	robotron	1982	Williams
Arcade-Robotron_MiSTer	Sinistar.mra	Sinistar	sinistar	sinistar	0218	robotron	1982	Williams
Arcade-Robotron_MiSTer	Splat!.mra	Splat!	splat	splat	0218	robotron	1982	Williams
Arcade-Robotron_MiSTer	Stargate.mra	Stargate	stargate	stargate	0218	robotron	1981	Williams
Arcade-RushnAttack_MiSTer	Rush'n Attack - Green Beret.mra	Green Beret	gberet		0220	rshnatk	1985	Konami
Arcade-RushnAttack_MiSTer	Mr. Goemon.mra	Mr. Goemon	mrgoemon		0229	rshnatk	1986	Konami
Arcade-Rygar_MiSTer	Rygar.mra	Rygar	rygar		0220	rygar	1986	Tecmo
Arcade-SEGASYS1_MiSTer	4D Warriors (315-5162).mra	4D Warriors	4dwarrio	4dwarrio	0216	segasys1	1985	Sega
Arcade-SEGASYS1_MiSTer	Block Gal.mra	Block Gal	blockgal	blockgal	0217	segasys1	1987	Sega
Arcade-SEGASYS1_MiSTer	Bull Fight (315-5056).mra	Bull Fight	bullfgt	bullfgt	0217	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	Flicky (128k Version, 315-5051).mra	Flicky	flicky	flicky	0217	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	I'm Sorry (US, 315-5110).mra	I'm Sorry	imsorry	imsorry	0217	segasys1	1985	Sega
Arcade-SEGASYS1_MiSTer	Mister Viking (315-5041).mra	Mister Viking	mrviking	mrviking	0217	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	My Hero (US, not Encrypted).mra	My Hero	myhero	myhero	0217	segasys1	1985	Sega
Arcade-SEGASYS1_MiSTer	Pitfall II.mra	Pitfall II	pitfall2	pitfall2	0216	segasys1	1985	Sega
Arcade-SEGASYS1_MiSTer	Rafflesia (315-5162).mra	Rafflesia	raflesia	raflesia	0216	segasys1	1986	Sega
Arcade-SEGASYS1_MiSTer	Regulus (315-5033, Rev A).mra	Regulus	regulus	regulus	0216	segasys1	1983	Sega
Arcade-SEGASYS1_MiSTer	Sega Ninja (315-5102).mra	Sega Ninja	seganinj	seganinj	0217	segasys1	1985	Sega
Arcade-SEGASYS1_MiSTer	Spatter (315-5xxx).mra	Spatter	spatter	spatter	0217	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	Star Jacker.mra	Star Jacker	starjack	starjack	0216	segasys1	1983	Sega
Arcade-SEGASYS1_MiSTer	Swat (315-5048).mra	Swat	swat	swat	0217	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	TeddyBoy Blues (315-5115, New Ver).mra	TeddyBoy Blues	teddybb	teddybb	0217	segasys1	1985	Sega
Arcade-SEGASYS1_MiSTer	Up'n Down.mra	Up'n Down	upndown	upndown	0216	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	Water Match (315-5064).mra	Water Match	wmatch	wmatch	0217	segasys1	1984	Sega
Arcade-SEGASYS1_MiSTer	Wonder Boy (Set 1, 315-5177).mra	Wonder Boy	wboy	wboy	0217	segasys1	1986	Sega
Arcade-SNK6502_MiSTer	Vanguard.mra		vanguard		0261	SNK6502	1981	SNK
Arcade-SNK6502_MiSTer	Fantasy.mra	Fantasy	fantasyu		0261	SNK6502	1981	SNK
Arcade-SNK6502_MiSTer	Nibbler (Set 9).mra	Nibbler (rev 9)	nibbler		0261	SNK6502	1982	Rock-Ola
Arcade-SNK6502_MiSTer	Pioneer Balloon.mra	Pioneer Balloon	pballoon		0261	SNK6502	1982	SNK
Arcade-SNK6502_MiSTer	Sasuke.mra	Sasuke vs. Commander	sasuke		0261	SNK6502	1980	SNK
Arcade-SNK6502_MiSTer	Satan Of Saturn.mra	Satan Of Saturn	satansat		0261	SNK6502	1980	SNK
Arcade-SNK_TripleZ80_MiSTer	ASO.mra	ASO - Armored Scrum Object	aso		0193	SNK_TripleZ80	1985	SNK
Arcade-SNK_TripleZ80_MiSTer	Alpha Mission.mra	Alpha Mission	alphamis		0193	SNK_TripleZ80	1985	SNK
Arcade-SNK_TripleZ80_MiSTer	Arian Mission.mra	Arian Mission	arian		0193	SNK_TripleZ80	1985	SNK
Arcade-Salamander_MiSTer	Lifeforce (Japan).mra	Lifeforce (Japan)	lifefrcej		0266	Salamander	1986	Konami
Arcade-Salamander_MiSTer	Lifeforce (US).mra	Lifeforce (US)	lifefrce		0266	Salamander	1986	Konami
Arcade-Salamander_MiSTer	Salamander (SP version old).mra	Salamander (SP version old)	spcloneo		0000	Salamander	1986	Konami
Arcade-Salamander_MiSTer	Salamander (SP version).mra	Salamander (SP version)	spclone		0000	Salamander	1986	Konami
Arcade-Salamander_MiSTer	Salamander (version D).mra	Salamander (version D)	salamand		0266	Salamander	1986	Konami
Arcade-Salamander_MiSTer	Salamander (version J).mra	Salamander (version J)	salamandj		0266	Salamander	1986	Konami
Arcade-ScooterShooter_MiSTer	Scooter Shooter.mra	Scooter Shooter	scotrsht	scotrsht	0224	ScooterShooter	1986	Konami
Arcade-Scramble_MiSTer	Amidar (Scramble).mra	Amidar	amidars	amidars	0216	scramble	1982	Konami
Arcade-Scramble_MiSTer	Anteater.mra	Anteater	anteater	anteater	0216	scramble	1982	Tago Electronics
Arcade-Scramble_MiSTer	Armored Car.mra	Armored Car	armorcar	armorcar	0216	scramble	1981	Stern
Arcade-Scramble_MiSTer	Battle of Atlantis.mra	Battle of Atlantis	atlantis2	atlantis	0217	scramble	1981	Comsoft
Arcade-Scramble_MiSTer	Calipso.mra	Calipso	calipso	calipso	0216	scramble	1982	Tago Electronics
Arcade-Scramble_MiSTer	Cavelon.mra	Cavelon	cavelon	scramble	0216	scramble	1981	Jetsoft
Arcade-Scramble_MiSTer	Dark Planet.mra	Dark Planet	darkplnt	darkplnt	0209	scramble	1982	Stern
Arcade-Scramble_MiSTer	Frogger (Konami Bugfixed).mra	Frogger	frogger	frogger	0216	scramble	1981	Konami
Arcade-Scramble_MiSTer	Lost Tomb.mra	Lost Tomb	losttomb	losttomb	0216	scramble	1982	Stern
Arcade-Scramble_MiSTer	Mars.mra	Mars	mars	mars	0217	scramble	1981	Artic
Arcade-Scramble_MiSTer	Mighty Monkey (Scramble Hardware) [bl].mra	Mighty Monkey	mimonscr	mimonkey	0209	scramble	1982	Bootleg
Arcade-Scramble_MiSTer	Minefield.mra	Minefield	minefld	minefld	0209	scramble	1983	Stern
Arcade-Scramble_MiSTer	Moon War.mra	Moon War	moonwar	moonwar	0216	scramble	1981	Stern
Arcade-Scramble_MiSTer	Rescue.mra	Rescue	rescue	rescue	0209	scramble	1982	Stern
Arcade-Scramble_MiSTer	Scramble (Stern, Set 1).mra	Scramble	scramble	scramble	0216	scramble	1981	Konami
Arcade-Scramble_MiSTer	Speed Coin.mra	Speed Coin	spdcoin	spdcoin	0216	scramble	1984	Stern
Arcade-Scramble_MiSTer	Strategy X.mra	Strategy X	stratgyx	stratgyx	0217	scramble	1981	Konami
Arcade-Scramble_MiSTer	Super Cobra.mra	Super Cobra	scobra	scobra	0216	scramble	1981	Konami
Arcade-Scramble_MiSTer	Tazz-Mania (Set 1).mra	Tazz-Mania	tazmania	tazmania	0216	scramble	1982	Stern
Arcade-Scramble_MiSTer	The End.mra	The End	theend	theend	0220	scramble	1980	Konami
Arcade-Scramble_MiSTer	Turtles.mra	Turtles	turtles	turtles	0209	scramble	1981	Konami
Arcade-SegaVICZ80_MiSTer	Alpha Fighter + Head On.mra	Alpha Fighter + Head On	alphaho		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Borderline.mra	Borderline	brdrline		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Car Hunt + Deep Scan (France).mra	Car Hunt + Deep Scan (France)	carhntds		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Carnival (zip sound).mra	Carnival	carnival		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Carnival.mra	Carnival	carnival	carnival	0245	SegaVICZ80	1980	Sega Enterprises/Gremlin Industries
Arcade-SegaVICZ80_MiSTer	Digger.mra	Digger	digger		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Frogs.mra	Frogs	frogs		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Head On.mra	Head On	headon		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Head On (bootleg alt maze).mra	Head On (bootleg alt maze)	headonmz	headon	0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Head On 2.mra	Head On 2	headon2		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Heiankyo Alien.mra	Heiankyo Alien	heiankyo		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Invinco.mra	Invinco	invinco		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Invinco + Car Hunt (Germany).mra	Invinco + Car Hunt (Germany)	invcarht		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Invinco + Deep Scan.mra	Invinco + Deep Scan	invds		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Invinco + Head On 2.mra	Invinco + Head On 2	invho2		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Missile + Circuit.mra	Missile + Circuit	alphahob		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	N-Sub.mra	N-Sub	nsub		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Pulsar.mra	Pulsar	pulsar	pulsar	0245	SegaVICZ80	1981	Sega Enterprises/Gremlin Industries
Arcade-SegaVICZ80_MiSTer	Safari.mra	Safari	safari		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Samurai.mra	Samurai	samurai		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Space Attack.mra	Space Attack	sspaceat		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Space Attack + Head On.mra	Space Attack + Head On	sspacaho		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Space Trek.mra	Space Trek	spacetrk		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Star Raker.mra	Star Raker	brdrline		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Sub Hunt.mra	Sub Hunt	subhunt		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Tranquilizer Gun.mra	Tranquilizer Gun	tranqgun		0240	SegaVICZ80		
Arcade-SegaVICZ80_MiSTer	Wanted.mra	Wanted	wantsega		0240	SegaVICZ80		
Arcade-SilverLand_MiSTer	Silver Land.mra	Silver Land	silvland	rpatrol	0220	silverland	1981	Falcon
Arcade-SkySkipper_MiSTer	Sky Skipper.mra	Sky Skipper	skyskipr	skyskipr	0219	popeye	1981	Nintendo
Arcade-SlapFight_MiSTer	Alcon Bootleg.mra	ALCON (Bootleg)	alcon	Alcon	0245	SlapFight	1986	Toaplan
Arcade-SlapFight_MiSTer	SlapFight Bootleg.mra	SlapFight (Bootleg)	slapfighb1	Alcon	0245	SlapFight	1986	Toaplan
Arcade-SlapFight_MiSTer	Tiger Heli Bootleg.mra	Tiger Heli (Bootleg)	tigerhb1	Tigerh	0245	SlapFight	1985	Toaplan
Arcade-SolomonsKey_MiSTer	Solomon's Key.mra	Solomon's Key	solomon	solomon	0220	solomonskey	1986	Tecmo
Arcade-Sonson_MiSTer	SonSon.mra	SonSon	sonson		0216	sonson		Capcom
Arcade-SpaceFirebird_MiSTer	Space Demon.mra	Space Demon	SpaceDemon	SpaceFirebird	0219	SpaceFirebird	1980	Nintendo
